username,num_unique_assignments,num_problem_id,average_problem_id,num_is_final,average_final_0_problem,average_final_0_assignment,average_score_problem,average_error_problem,average_score_assignment,average_error_assignment,num_score_user,num_error_user,average_pre_score_0_problem,average_pre_score_diff_0_problem,average_pre_score_0_assignment,average_pre_score_diff_0_assignment,average_sum_pre_score_diff_0_problem,average_sum_pre_score_diff_0_assignment,sum_pre_score_diff_0,num_pre_score_0,num_pre_score_diff_0,num_language_id,average_date_problem,average_date_assignment,average_time_problem,average_time_assignment,num_coef_diff_100,average_times_0_problem,average_times_diff_0_problem,average_times_0_assignment,average_times_diff_0_assignment,average_sum_times_diff_0_problem,average_sum_times_diff_0_assignment,sum_times_diff_0_user,num_times_0_user,num_times_diff_0_user,average_mems_0_problem,average_mems_diff_0_problem,average_mems_0_assignment,average_mems_diff_0_assignment,average_sum_mems_diff_0_problem,average_sum_mems_diff_0_assignment,sum_mems_diff_0_user,num_mems_0_user,num_mems_diff_0_user,average_verdicts_0_problem,average_verdicts_diff_0_problem,average_verdicts_0_assignment,average_verdicts_diff_0_assignment,num_verdicts_0_user,num_verdicts_diff_0_user
04fea422f4b51279771239f896f7acb7224a2def,5,110,22.0,109,2.9347826086956523,27.0,1.6605504587155964,2.739130434782609,36.2,12.6,181.0,63.0,2.71875,1.4403669724770642,17.4,31.4,12242.229357798165,266880.6,1334403.0,87.0,157.0,1,1.0454545454545454,3.0,1.1391304347826088,2.7333333333333334,,1.6132075471698113,1.4285714285714286,34.2,3.3333333333333335,1.032857142857143,2.41,7.23,171.0,10.0,1.5849056603773586,1.625,33.6,4.333333333333333,18397.0,49058.666666666664,147176.0,168.0,13.0,1.0275229357798166,2.225806451612903,22.4,13.8,112.0,69.0
04feabadb3e2d863eded075f541be8ff78d50474,12,82,6.833333333333333,82,2.8536585365853657,10.636363636363637,2.1481481481481484,1.4705882352941178,15.818181818181818,3.5714285714285716,174.0,25.0,2.0,1.8641975308641976,5.333333333333333,13.727272727272727,16169.407407407407,119065.63636363637,1309722.0,48.0,151.0,1,1.170731707317073,2.9166666666666665,1.1666666666666667,2.057142857142857,,1.975,4.0,14.363636363636363,8.0,4.659999999999999,9.32,18.64,158.0,16.0,1.8987341772151898,4.8,13.636363636363637,8.0,284978.4,474964.0,1424892.0,150.0,24.0,1.0625,3.7083333333333335,7.7272727272727275,11.125,85.0,89.0
052039d5c5915699359b1d549b36ea69330c0ac3,7,47,6.714285714285714,47,3.9642857142857144,18.5,2.3181818181818183,6.222222222222222,14.571428571428571,14.0,102.0,56.0,4.352941176470588,2.0,12.333333333333334,12.0,15699.952380952382,94199.71428571429,659398.0,74.0,84.0,1,1.1063829787234043,2.4285714285714284,1.1346153846153846,2.0,14.0,2.159090909090909,7.0,13.571428571428571,7.0,7.600000000000003,7.600000000000003,7.600000000000003,95.0,7.0,2.0930232558139537,12.0,12.857142857142858,12.0,966508.0,966508.0,966508.0,90.0,12.0,1.027027027027027,2.6666666666666665,6.333333333333333,10.666666666666666,38.0,64.0
05203b8a827f60a7cbb49a7d04a0b45dae39fa8d,11,115,10.454545454545455,115,8.069444444444445,52.81818181818182,5.036363636363636,3.380952380952381,50.36363636363637,15.777777777777779,554.0,142.0,4.529411764705882,4.305555555555555,23.1,42.27272727272727,28636.583333333332,281159.1818181818,3092751.0,231.0,465.0,1,1.191304347826087,3.4545454545454546,1.2627737226277371,3.1052631578947367,,4.152380952380953,11.8,39.63636363636363,23.6,23.361,46.722,233.61,436.0,118.0,4.076923076923077,9.285714285714286,38.54545454545455,21.666666666666668,115182.85714285714,268760.0,1612560.0,424.0,130.0,1.0505050505050506,7.5,10.4,40.90909090909091,104.0,450.0
05218d5a6d67f5c1d6305dffb907e940260304c1,6,109,18.166666666666668,108,3.5606060606060606,39.166666666666664,2.7155963302752295,1.8076923076923077,49.333333333333336,9.4,296.0,47.0,2.1025641025641026,2.3944954128440368,16.4,43.5,18498.660550458717,336059.0,2016354.0,82.0,261.0,1,1.055045871559633,3.8333333333333335,1.2956521739130435,3.739130434782609,,2.514018691588785,4.5,44.833333333333336,27.0,3.6833333333333336,22.1,22.1,269.0,27.0,2.4299065420560746,4.0,43.333333333333336,18.0,52575.555555555555,236590.0,473180.0,260.0,36.0,1.037037037037037,3.4716981132075473,18.666666666666668,36.8,112.0,184.0
0538762f44e8dfb07dc26c8c771f06080b9b2dee,6,44,7.333333333333333,44,3.3043478260869565,12.666666666666666,2.340909090909091,2.4285714285714284,17.166666666666668,5.666666666666667,103.0,17.0,2.6875,1.75,10.75,12.833333333333334,13881.613636363636,101798.5,610791.0,43.0,77.0,1,1.1818181818181819,2.3333333333333335,1.1923076923076923,2.642857142857143,,2.325,1.6666666666666667,15.5,3.3333333333333335,7.3933333333333335,14.786666666666667,44.36,93.0,10.0,2.325,1.6666666666666667,15.5,3.3333333333333335,33172.666666666664,66345.33333333333,199036.0,93.0,10.0,1.0227272727272727,2.9,7.5,9.666666666666666,45.0,58.0
056711f171807d5b28f83e7afeb3d7e18ec3a5d9,7,45,6.428571428571429,45,3.7666666666666666,18.833333333333332,3.159090909090909,1.7272727272727273,19.857142857142858,3.8,139.0,19.0,2.72,2.25,11.333333333333334,18.0,17779.65,142237.2,711186.0,68.0,90.0,1,1.1333333333333333,2.0,1.2941176470588236,2.142857142857143,,3.046511627906977,4.0,21.833333333333332,4.0,0.4299999999999997,0.4299999999999997,0.8599999999999994,131.0,8.0,2.9047619047619047,4.25,20.333333333333332,5.666666666666667,74259.0,99012.0,297036.0,122.0,17.0,1.1578947368421053,3.6538461538461537,8.8,13.571428571428571,44.0,95.0
0577e3c1b0a6df46c7fef07f400b42811cc77250,11,107,9.727272727272727,107,4.641791044776119,28.272727272727273,3.451923076923077,1.6857142857142857,32.63636363636363,5.363636363636363,359.0,59.0,2.4444444444444446,2.9902912621359223,10.0,28.0,21679.3786407767,202997.81818181818,2232976.0,110.0,308.0,1,1.439252336448598,5.363636363636363,1.2402597402597402,2.1186440677966103,,2.797979797979798,5.857142857142857,25.181818181818183,11.714285714285714,18.877857142857145,37.75571428571429,264.29,277.0,82.0,2.5656565656565657,5.526315789473684,23.09090909090909,11.666666666666666,123435.57894736843,260586.22222222222,2345276.0,254.0,105.0,1.15,4.784313725490196,10.454545454545455,22.181818181818183,115.0,244.0
057b868ab03f5596f4a8c2e579c401f2fe9a2dfe,9,22,2.4444444444444446,21,2.2222222222222223,3.3333333333333335,1.8181818181818181,1.0,4.444444444444445,1.0,40.0,1.0,2.5714285714285716,1.15,3.6,2.875,10673.05,26682.625,213461.0,18.0,23.0,1,1.1363636363636365,1.5555555555555556,1.08,1.7857142857142858,,1.8571428571428572,1.0,4.333333333333333,1.0,15.72,15.72,15.72,39.0,1.0,1.8571428571428572,1.0,4.333333333333333,1.0,33728.0,33728.0,33728.0,39.0,1.0,1.1111111111111112,2.0,2.5,2.857142857142857,20.0,20.0
05b134c1a682085880fb7ce76d221a48955e5b8a,9,73,8.11111111111111,73,3.6818181818181817,18.0,2.315068493150685,2.5384615384615383,18.77777777777778,9.428571428571429,169.0,66.0,2.914285714285714,1.8472222222222223,11.333333333333334,14.777777777777779,14087.902777777777,112703.22222222222,1014329.0,102.0,133.0,1,1.1232876712328768,2.2222222222222223,1.170731707317073,2.05,18.0,2.088235294117647,3.857142857142857,15.777777777777779,6.75,26.335714285714285,46.087500000000006,184.35000000000002,142.0,27.0,1.9253731343283582,3.6363636363636362,14.333333333333334,6.666666666666667,172628.36363636365,316485.3333333333,1898912.0,129.0,40.0,1.09375,3.0,7.777777777777778,12.375,70.0,99.0
05b7c7d664702d3677ddbf5a03e976e24b16544c,4,64,16.0,64,3.21875,25.75,1.6984126984126984,3.0,26.75,15.0,107.0,60.0,2.8846153846153846,1.5081967213114753,18.75,23.0,13086.83606557377,199574.25,798297.0,75.0,92.0,1,1.015625,3.0,1.0923076923076922,2.0,,1.6984126984126984,,26.75,,,,,107.0,,1.6290322580645162,3.0,25.25,3.0,74716.0,74716.0,149432.0,101.0,6.0,1.0327868852459017,2.4444444444444446,15.75,11.0,63.0,44.0
05ed34d40112c0d0c446cb9c00fa6e14851a7aa1,9,58,6.444444444444445,58,6.511111111111111,32.55555555555556,4.526315789473684,3.0,28.666666666666668,10.333333333333334,258.0,93.0,4.394736842105263,3.2857142857142856,18.555555555555557,20.444444444444443,19706.75,122619.77777777778,1103578.0,167.0,184.0,1,1.1896551724137931,2.3333333333333335,1.3768115942028984,2.238095238095238,,3.537037037037037,6.7,21.22222222222222,11.166666666666666,51.06400000000001,85.10666666666667,510.64,191.0,67.0,3.4444444444444446,6.545454545454546,20.666666666666668,10.285714285714286,339072.7272727273,532828.5714285715,3729800.0,186.0,72.0,1.0192307692307692,5.54054054054054,5.888888888888889,22.77777777777778,53.0,205.0
05f7b04136abf33daf80973c0942a91751222e1e,7,113,16.142857142857142,113,1.8125,8.285714285714286,1.3,1.4,20.428571428571427,4.0,143.0,28.0,1.4642857142857142,1.1926605504587156,5.857142857142857,18.571428571428573,10813.642201834862,168383.85714285713,1178687.0,41.0,130.0,1,1.008849557522124,2.2857142857142856,1.0701754385964912,2.1875,,1.1844660194174756,2.625,17.428571428571427,10.5,5.642500000000001,22.57,45.14,122.0,21.0,1.174757281553398,2.4444444444444446,17.285714285714285,7.333333333333333,109297.77777777778,327893.3333333333,983680.0,121.0,22.0,1.0476190476190477,1.9411764705882353,15.714285714285714,5.5,110.0,33.0
0601ede7fba3727ac6cae3653b12cebafea42863,5,86,17.2,86,3.5714285714285716,37.5,2.36046511627907,1.65,40.6,8.25,203.0,33.0,1.75,2.1744186046511627,12.25,37.4,17979.8488372093,309253.4,1546267.0,49.0,187.0,1,1.0348837209302326,2.2,1.2134831460674158,4.636363636363637,,1.9880952380952381,12.0,33.4,18.0,6.543333333333334,9.815000000000001,19.630000000000003,167.0,36.0,1.9404761904761905,6.666666666666667,32.6,13.333333333333334,21444.0,42888.0,128664.0,163.0,40.0,1.0116279069767442,3.3142857142857145,17.4,29.0,87.0,116.0
06024da8147b5cf6105beb4c403f67cf1ff0aea1,1,5,5.0,5,3.0,3.0,1.6,,8.0,,8.0,,2.0,1.2,2.0,6.0,10846.0,54230.0,54230.0,2.0,6.0,1,1.0,1.0,1.0,1.0,,1.3333333333333333,1.3333333333333333,4.0,4.0,2.1299999999999994,6.389999999999999,6.389999999999999,4.0,4.0,1.0,1.6666666666666667,3.0,5.0,810729.3333333334,2432188.0,2432188.0,3.0,5.0,1.0,3.0,5.0,3.0,5.0,3.0
0603b8a222e368a7727190b2883c7ad7b96ce5ac,4,64,16.0,64,4.55,45.5,2.859375,2.52,45.75,15.75,183.0,63.0,3.3333333333333335,2.28125,25.0,36.5,17009.71875,272155.5,1088622.0,100.0,146.0,1,1.140625,3.5,1.2602739726027397,2.857142857142857,,2.8412698412698414,2.0,44.75,2.0,5.49,5.49,10.98,179.0,4.0,2.761904761904762,3.0,43.5,3.0,64941.333333333336,64941.333333333336,194824.0,174.0,9.0,1.1129032258064515,4.56,17.25,28.5,69.0,114.0
